Date,open,high,low,close,volume
2011-05-05,1352.25,1361.5,1310.0,1321.75,105676
2011-05-06,1322.25,1341.0,1306.5,1326.0,103851
2011-05-09,1327.75,1342.0,1323.25,1335.0,59154
2011-05-10,1335.0,1353.0,1332.0,1338.0,78485
2011-05-11,1338.0,1343.5,1313.75,1331.75,93992
2011-05-12,1329.0,1359.75,1313.5,1342.75,90636
2011-05-13,1344.25,1353.0,1321.75,1329.5,84353
2011-05-16,1330.0,1344.0,1322.5,1326.5,68277
2011-05-17,1324.75,1342.75,1312.25,1341.0,103046
2011-05-18,1340.75,1387.5,1340.75,1379.5,118262
2011-05-19,1377.0,1389.0,1369.25,1379.5,80605
2011-05-20,1377.25,1396.0,1365.0,1380.25,85706
2011-05-23,1386.0,1393.0,1366.0,1373.75,75480
2011-05-24,1373.75,1389.0,1365.75,1372.25,81161
2011-05-25,1373.0,1387.0,1372.5,1377.0,68753
2011-05-26,1378.0,1398.25,1377.0,1384.75,91456
2011-05-27,1387.75,1394.25,1376.25,1379.75,66398
2011-05-31,1371.5,1391.25,1366.5,1376.0,86334
2011-06-01,1377.5,1390.0,1370.0,1386.25,81193
2011-06-02,1386.0,1411.5,1383.75,1407.0,108926
2011-06-03,1406.75,1419.5,1404.5,1414.5,79159
2011-06-06,1415.75,1418.25,1382.25,1383.25,99425
2011-06-07,1382.75,1394.75,1380.25,1394.0,108072
2011-06-08,1392.25,1417.0,1385.0,1401.5,115628
2011-06-09,1400.0,1413.25,1386.25,1393.75,111737
2011-06-10,1396.25,1397.5,1377.25,1387.25,97627
2011-06-13,1385.25,1390.5,1378.5,1382.75,77738
2011-06-14,1382.25,1387.0,1353.5,1368.0,101593
2011-06-15,1367.75,1375.5,1354.5,1368.0,94166
2011-06-16,1370.25,1373.0,1348.5,1350.5,85809
2011-06-17,1350.5,1357.25,1330.5,1333.0,84043
2011-06-20,1334.75,1346.0,1331.75,1335.75,57969
2011-06-21,1338.25,1354.75,1337.75,1348.75,51448
2011-06-22,1348.75,1351.75,1320.5,1330.25,78446
2011-06-23,1331.25,1333.25,1292.75,1317.75,68283
2011-06-24,1318.5,1328.75,1311.5,1320.25,79696
2011-06-27,1318.25,1330.75,1310.0,1329.75,69586
2011-06-28,1334.0,1346.25,1328.0,1330.75,48313
2011-06-29,1331.5,1350.0,1326.5,1334.25,41246
2011-06-30,1335.5,1342.5,1290.0,1306.25,13495
2011-07-01,1308.5,1330.0,1307.25,1322.25,7597
2011-07-05,1330.5,1340.0,1322.0,1332.25,2786
2011-07-06,1330.0,1336.75,1321.25,1331.0,4996
2011-07-07,1331.25,1350.0,1331.25,1345.5,3849
2011-07-08,1346.5,1355.25,1341.75,1352.0,1520
2011-07-11,1356.25,1359.25,1343.75,1352.5,2098
2011-07-12,1352.5,1366.5,1342.0,1366.5,3121
2011-07-13,1363.0,1392.75,1361.0,1387.0,442
2011-07-14,1390.25,1396.75,1390.25,1390.5,239
